"asc_A","mu_Performance_10","mu_Performance_50","mu_Emissions_40","mu_Emissions_90","mu_Price","sig_Performance_10","sig_Performance_50","sig_Emissions_40","sig_Emissions_90","sig_Price","Experts_Performance_10_Int","Experts_Performance_50_Int","Experts_Emissions_40_Int","Experts_Emissions_90_Int","b_Order","b_Gender","b_Age","b_Distance","b_Knowledge","b_Charity","b_Education","b_Income","b_Cons","b_BP","b_Understanding","b_Certainty","b_Q13","b_Q14","b_Q15","logLike"
1.82743062421318,0.36091216528632,2.4198787255132,1.20419500506395,0.319670659085362,-1.39934630741118,0.899697958566271,1.23727622570535,1.05197018237869,3.4816454008308,-2.03716923114634,0.0071454497578255,0.0381364287751244,0.280616428717209,0.279824066785385,0.0744438097242162,-0.000768471748458999,-0.00956808942622868,0.00835770888671576,0.163181062263376,0.265943602343812,0.00704010570185041,0.291372730705093,-0.380386078718631,0.0660673906551607,-0.120429899298683,-0.082746185435402,-0.129351807289523,-0.0882475865554856,-0.37499576080636,-1469.05198390558
1.80784916768037,0.365570032779498,2.47473501047496,1.20416964644928,0.281259808819224,-1.39975568688279,0.705260688277901,1.03550091999651,0.971577620943574,3.43912676679859,-2.03894215335883,0.0111370520240988,0.0452726465829807,0.276968781055795,0.273184138922849,0.0762463545918459,-0.00382031301486427,-0.0101049899439782,0.00812169897829937,0.162573634343115,0.254692676994642,0.00569664746654285,0.293509145134829,-0.369053140415116,0.0778782887566235,-0.119688795673256,-0.0846492829583639,-0.124308312696517,-0.0895783709436496,-0.368857812857091,-1468.92663999791
1.80751898543997,0.369711898715382,2.4544589271551,1.20085357169018,0.269496421520901,-1.39882296384251,0.691420730145219,0.970139876535674,0.927638987461977,3.46746350869589,-2.03967842101987,0.0110143305122847,0.0452199196635186,0.277357304511996,0.272235429476781,0.0770364081663709,-0.00461995563379001,-0.010143907788225,0.00809841102756218,0.162678333096463,0.254791067422509,0.00587444250440775,0.292430664769401,-0.367744167962597,0.0795903151329212,-0.119722362093166,-0.0848768751487681,-0.12426454203745,-0.0895806694053028,-0.368980466271287,-1468.89738326391
1.8066262438703,0.375645324443451,2.43325622291039,1.18333518431355,0.248747836468068,-1.3967423850809,0.706298351437615,0.953050086962213,0.944101050362312,3.46206979490055,-2.04564215327058,0.0114751915497736,0.0446387660400214,0.27664337540208,0.270547185320849,0.0776945348018048,-0.00533353146620893,-0.0102327862454626,0.00808882288917028,0.162899302589302,0.255430212451098,0.00621126024761997,0.291620569670212,-0.366185966082808,0.0821814558648444,-0.119752245265406,-0.0852233817388571,-0.12420150017895,-0.0894785389802008,-0.369356694767787,-1468.8703266368
1.80202240551319,0.387028662492878,2.35318818921752,1.10903184785424,0.197884160541882,-1.394525660076,0.742907506912971,1.02125061899415,0.80913515146644,3.49669978362086,-2.05545470800878,0.0120819095899382,0.0392546588311209,0.273190091350089,0.265865050831717,0.0801163275747341,-0.00554505026393168,-0.0104692337081061,0.00817394335733089,0.163565686438633,0.255890880916075,0.00769686226992995,0.290737565641909,-0.366830429497121,0.0897207202538584,-0.119431991851882,-0.0887945953852991,-0.124845316119364,-0.0887781128305953,-0.370085797452521,-1468.79856877419
1.79894951824191,0.393619708753478,2.23782108450929,1.06347302652118,0.147028291473996,-1.39466225531833,0.844750773964369,0.893197611329428,0.930971334655196,3.57555575010632,-2.0961739677523,0.0110350739433455,0.0334977671854885,0.268579578963208,0.261729791687485,0.0802225221329368,-0.00884685980243666,-0.0105760775050738,0.00823632327860716,0.163948876193209,0.260496621388357,0.0079374995808313,0.294067115531484,-0.369443536211018,0.0923014955329705,-0.1194505486231,-0.0888937700030926,-0.125296101695114,-0.0885630364061376,-0.37085192892447,-1468.74228329715
1.77906497027762,0.403098882754647,2.21991734199001,1.01429086747691,0.135772579351961,-1.40179823264524,0.925077363897304,0.874982998570215,0.828682929735722,3.67249985472883,-2.11787479268374,0.00930294667440109,0.0305537505025791,0.265165404494942,0.258175217161415,0.082816596227365,-0.00970718764273202,-0.0107169425855554,0.0083818403149163,0.164826501994442,0.261361357467409,0.00928329624779393,0.293464791845025,-0.372137979394882,0.101013795363516,-0.118109430601088,-0.0916535716792587,-0.128116290994303,-0.0861458835093368,-0.371261930217148,-1468.73375016854
1.77730223601317,0.373114749860814,2.22293972369636,0.991423342204289,0.134159539685903,-1.40643999121538,0.854335674723503,1.01186393783989,0.780014416359063,3.66321094375516,-2.13352544070341,0.00712650452110521,0.027850092737432,0.262797483370474,0.257686035577589,0.085529828105644,-0.00838134640725313,-0.0108403494684696,0.00844492432207971,0.166190583379059,0.260175990187193,0.00947537553928648,0.291138592786709,-0.372521963747425,0.103166800203702,-0.11817528113905,-0.0932065703813798,-0.131074556862304,-0.0839052553794635,-0.370859686193372,-1468.65395461809
1.77715350519764,0.378130790282949,2.22074829204846,0.992209773142366,0.140851866360959,-1.40616589512017,0.831343704726868,1.04992116444758,0.77664534014687,3.64139655919927,-2.13476537122401,0.00731083522393758,0.027566669431417,0.262591269670951,0.257907004699213,0.0860715941470832,-0.00860715133870323,-0.0108490247008111,0.00843794432428561,0.166183365524843,0.260046212208803,0.00947660180631032,0.290823074851018,-0.37234490531723,0.103440134847839,-0.118194516044771,-0.0932625184639714,-0.131104199719273,-0.0839373827396194,-0.370907106800318,-1468.63296180388
1.7770700281554,0.376239601823151,2.22334249449654,0.990776234915702,0.147833230498683,-1.40584927856527,0.83538540767778,1.0557827263985,0.790772268312008,3.62429044622234,-2.13600919407737,0.00741154569462407,0.027448663460069,0.262414148590079,0.258223033110923,0.0864864929004995,-0.00875867879074864,-0.0108545956344943,0.00843241776789793,0.166186634067337,0.259969236257029,0.00948295517591333,0.290664133016492,-0.37219602821183,0.103654488696043,-0.118203895619761,-0.0932905774981734,-0.131117534167051,-0.0839550313859639,-0.370938047184317,-1468.62770246441
1.77689616118815,0.373600724426528,2.23116883658059,0.987519829212388,0.146839235598856,-1.40559823426038,0.8425551925527,1.06469124258465,0.784567286065191,3.62468454493472,-2.13849992425462,0.00734707684208267,0.0274030134492473,0.262151586037671,0.258686588135788,0.0874593716661689,-0.0089599637962932,-0.0108700352691035,0.00841962669275684,0.166226773506424,0.259770131373588,0.00953805143540972,0.290523428179589,-0.371841121036171,0.104478996449326,-0.118219452029727,-0.0933042037486358,-0.131163056300403,-0.0840203454667379,-0.371019092286719,-1468.62037649782
1.77678774064503,0.373410616629131,2.23533939557595,0.987280042473437,0.147477101973701,-1.40565899022937,0.844590854468533,1.06156850291795,0.779387675485233,3.62404847414649,-2.13947783475462,0.00732734732372488,0.0273807189775038,0.261986676933343,0.258934322889398,0.0880491622635431,-0.00906672083145179,-0.0108799350089331,0.008411732578309,0.166247415333969,0.259641716110355,0.00957906746799145,0.290364077089308,-0.371600105788,0.104935546981846,-0.118233124225377,-0.0933219347110083,-0.131187590092436,-0.084055794242183,-0.371066407680369,-1468.6196642337
1.77622942671126,0.372101876815596,2.23501911075911,0.971052737795811,0.141728559564986,-1.40887665323214,0.844862152751791,1.05761929994035,0.772202062484165,3.62308248076005,-2.1488787116505,0.00705799882030388,0.0270742091197087,0.259884044699013,0.258651180055383,0.0898707110047828,-0.00895656446883864,-0.0109743807223308,0.00841828789945109,0.166435353033455,0.25932093718188,0.00980725066991153,0.29056398113628,-0.371132506084831,0.106989439309451,-0.118222977287092,-0.0931756033907253,-0.131496872944752,-0.0838743554361482,-0.371105621451232,-1468.61474948291
1.7761020370181,0.371387198035745,2.24093742331677,0.965922484906035,0.141327689686254,-1.40876626872696,0.843851291210684,1.07091111122393,0.775762837556934,3.6191117374349,-2.15102941023801,0.00703056131932771,0.027352253434171,0.25979377415287,0.258661667874286,0.0901836176497753,-0.00923451345923605,-0.0109889532510935,0.00841110554877822,0.166504366562283,0.259462414088937,0.00987658722293266,0.29090329026716,-0.370785659227328,0.107708493652282,-0.118241144294115,-0.0932764717630973,-0.131537618814055,-0.0839440639207673,-0.371184821716724,-1468.61460242988
1.77603762196644,0.371446091442236,2.24573291995315,0.963967453283528,0.141061666735281,-1.40887297059229,0.842200561101443,1.06167571525737,0.777481258709515,3.62020463695583,-2.1517302308171,0.0069928229676074,0.0275602754734433,0.259651207460377,0.258607115078868,0.0903447194448078,-0.00932900416775065,-0.0109958511959073,0.00840664208314817,0.166524422364484,0.259489570123005,0.00991388333606378,0.290911122892419,-0.370619307285318,0.107979224794427,-0.118254512266656,-0.093303115817956,-0.131549175718778,-0.0839725169984887,-0.371218610469435,-1468.61350301272
1.77598082391513,0.37160460516335,2.24551164233208,0.962878560289528,0.136774368465954,-1.40885855240546,0.839268410453347,1.06231903056328,0.781219786252079,3.62564984140187,-2.15285537735739,0.00700110436744964,0.0276647719432699,0.259548642371169,0.2583609150883,0.0904948414413091,-0.00939975882600709,-0.0110043393123037,0.00840284733999233,0.166557214616073,0.259528248756344,0.00995907692368008,0.291006916575304,-0.370429882612566,0.108276888398434,-0.118272932972401,-0.0933063677034939,-0.131562588701564,-0.084013510638736,-0.371261439029067,-1468.61173411611
1.77593483312218,0.370269154309559,2.24502568114739,0.962039248313475,0.136563620243299,-1.40892583580809,0.836363194505007,1.06243085730356,0.788185182895229,3.62640519373377,-2.1544933363074,0.00698299621275915,0.0277544589215019,0.259366504752885,0.258220555945702,0.0906690540771971,-0.00941758571902682,-0.0110151078442007,0.00839865530284779,0.166595533528967,0.25956145809706,0.0100117920966296,0.2911104217843,-0.370199905245086,0.108561450047499,-0.118297397858727,-0.0932944144943254,-0.131572776000258,-0.0840575857504464,-0.371305571743358,-1468.60970234847
1.7771208979376,0.358649649867393,2.24783415374219,0.960859372516741,0.136311913616584,-1.4108950449288,0.829372785538313,1.06502298745044,0.794129038077696,3.62630637292714,-2.16061377849416,0.00598677742462248,0.0278307705432907,0.258964355601067,0.25802490190673,0.0908803646853544,-0.00907444227931892,-0.0110687004712778,0.00840450691203493,0.166766338936865,0.259291199294561,0.0102153226494473,0.291469948603349,-0.369759149583277,0.109230761973544,-0.118421536907026,-0.0932424295596613,-0.131581394214029,-0.0842337153431644,-0.371312335596634,-1468.60793719131
1.78209977662949,0.35707364015759,2.24321106258085,0.961649884502496,0.140806187011387,-1.41235388777372,0.828137773461242,1.06405721146567,0.797120204396441,3.62854340034131,-2.16369177983859,0.00579710245744936,0.0273828400862929,0.259004770570511,0.2581614229208,0.0910195073244259,-0.00856937656121986,-0.0111269288913269,0.00841228525353317,0.166802134509881,0.258979753096064,0.01003855211865,0.292049017308704,-0.36941803606004,0.109439816000122,-0.118789650716604,-0.0934539915834383,-0.131687659563722,-0.0844204910058743,-0.371024374704019,-1468.60768035183
1.78410093861707,0.357744202894486,2.24735649712103,0.965010453147304,0.138963718393183,-1.41267222456227,0.829113305765846,1.06546003514126,0.800395907678006,3.62767476823458,-2.16376980593557,0.00583548147609729,0.0275612026849217,0.259329838921353,0.257907394464727,0.090779089381762,-0.00818164691335376,-0.0111422742316467,0.00841311294611534,0.166717204414713,0.258725079565219,0.00998425012230581,0.291934499639789,-0.369165764284889,0.109270210084079,-0.118912183430375,-0.0935501489574317,-0.131487844164615,-0.0846529015730406,-0.370945452094002,-1468.60754510526
1.78411923418976,0.357710631253736,2.2470378248848,0.966767114192571,0.138003710390908,-1.41268858802413,0.829382155787801,1.06511919728967,0.802739363340765,3.62628910335179,-2.16373135474045,0.00582279887654005,0.0275374345135334,0.259493608633945,0.257861370584555,0.0906487861860506,-0.00810989289438097,-0.0111399155955706,0.00840880671553192,0.166585643787057,0.258536333243353,0.0100561349299687,0.291495584643274,-0.369056245759241,0.10907174001215,-0.118900528025795,-0.0935095788851267,-0.13132751478658,-0.0847475146296727,-0.37088820710173,-1468.60747848473
1.78412306827401,0.357397982262292,2.24446498484359,0.972693203313023,0.135825604138441,-1.41291042847722,0.83064412424973,1.06439284982955,0.814101011032714,3.62224203745114,-2.16453010529837,0.0056250773362773,0.027308742094482,0.260012727679083,0.257952273202478,0.0903005905208001,-0.00794971218965727,-0.0111264055849832,0.00838592150888929,0.166065919545997,0.257391563215094,0.0103756346538003,0.288475860640451,-0.368376272846654,0.107944664375913,-0.118845834998619,-0.0932623270048298,-0.131038917661609,-0.0847183332276359,-0.370690029012086,-1468.60658604371
1.78415614421833,0.357973355816616,2.2450320333399,0.973772312817682,0.13607820140417,-1.41301089229811,0.829909479922869,1.06353356427003,0.813386211233294,3.62218452712976,-2.16398028277204,0.00571638725100291,0.0273022085985028,0.260058101781861,0.257904176239157,0.0903284045393488,-0.00784308413997822,-0.0111253546943135,0.00838693093554004,0.166078851876778,0.257533472202136,0.0104010460908656,0.288766613811198,-0.368465999385873,0.108010896513862,-0.11884928939701,-0.0932433689677868,-0.131040531105997,-0.0847319034351447,-0.370690696874485,-1468.60638465123
1.78444570530742,0.357467894942276,2.24514333116004,0.974454997311899,0.13675334984425,-1.41274374346142,0.83003324120669,1.06418216065519,0.813659648563028,3.62497505700419,-2.16355253793256,0.0056793659785097,0.0273138203800896,0.260208534978945,0.257914464653446,0.0903650647268741,-0.0079539090280381,-0.0111250042274269,0.00838393426039526,0.166034655574995,0.257732731349293,0.0104633536506052,0.28964038695534,-0.368578255371354,0.108128806173753,-0.11889341177914,-0.0932676746741291,-0.131034891493132,-0.0848834816220604,-0.370644130223323,-1468.6063236067
1.78480387085445,0.357061971935334,2.24543107448226,0.975306573181444,0.136669332045851,-1.41268947878196,0.829615877679445,1.0643082108555,0.814785575537209,3.62407955054038,-2.16334796320298,0.00566297446356391,0.0273429812362778,0.260290410077512,0.257935201881415,0.0903330530392284,-0.00799975703714566,-0.0111235672843509,0.00837969067846166,0.165927490451807,0.257726987813419,0.0105197589745752,0.289878778286752,-0.368564341738696,0.108042740220557,-0.118920345068652,-0.0932393377488196,-0.130943844976853,-0.0850451221995154,-0.370552927578429,-1468.60624231382
1.78574714504195,0.357532951928468,2.24611956796387,0.975095140348857,0.138438986460796,-1.4127146019653,0.830003291542598,1.0646472313802,0.814748861843311,3.62539988081931,-2.16319169164824,0.0056929676471353,0.0273850170171623,0.260256322895104,0.258058041925604,0.0904119112964506,-0.00804318065606458,-0.0111257311253573,0.0083800827286443,0.165904052844719,0.2578187240758,0.0104708028152729,0.290336952311235,-0.368560472344934,0.108051272331064,-0.118987628910853,-0.0932895804381348,-0.130966424511708,-0.0851843624406574,-0.370479648516928,-1468.60619967723
1.78625613347619,0.357763412568442,2.24659650810798,0.974595278643673,0.138937798131337,-1.41280324766777,0.829638301432459,1.06554606689946,0.814611740711163,3.62624355069585,-2.16330657264484,0.00571866703364361,0.0273957395571166,0.26017751985154,0.258079187988127,0.0904897629217788,-0.00803736151898002,-0.0111264613479389,0.00838270491704606,0.165941191243015,0.257892439545116,0.0104036691495998,0.29060710994744,-0.368560570636204,0.108044770690977,-0.119024050644241,-0.0933471785962962,-0.131040652386373,-0.0852154861185624,-0.370457264952064,-1468.60616659378
1.78666662467921,0.357790778630655,2.24656802663856,0.973954985305173,0.139217759545526,-1.41291460297479,0.828983895607092,1.0645102721101,0.8145851943313,3.62782172060464,-2.16352783702452,0.00572948396385089,0.0273842953942333,0.260072081848407,0.258047168803708,0.0905848609081386,-0.00801843069345157,-0.0111287656676953,0.00838731062491054,0.166035897442613,0.257991713220064,0.0103120354769843,0.290897898167738,-0.368591569299141,0.10807513696141,-0.119058985936575,-0.0934021377954978,-0.131166387679484,-0.0851661337073787,-0.370480601702756,-1468.60615511722
1.78673158491346,0.357375481770232,2.24686034505468,0.973439987396699,0.139652219970506,-1.41290790220684,0.828848386345104,1.06558812523308,0.814056921331992,3.6281782938061,-2.16369138863049,0.00568724003295659,0.0273837391126601,0.260028126068645,0.25807352798097,0.090652778931969,-0.008007643689841,-0.0111309252382336,0.00839065382306584,0.166137987851919,0.258046518364832,0.0102599329455983,0.291016793640075,-0.368644320877476,0.10818373125658,-0.119057517398584,-0.0934650876967621,-0.131287567278292,-0.0850627017630766,-0.370559320535189,-1468.60613064053
1.78633264528861,0.357326871794897,2.24691323566561,0.972999773882779,0.139535590083725,-1.41291993064361,0.828878886883922,1.06557887008116,0.813739606754496,3.62788872635958,-2.16382883192368,0.0057025690506754,0.027394219302619,0.259979903596733,0.25805050468179,0.090678684733076,-0.00799641122767984,-0.0111318649340632,0.00839321048356875,0.166218653688941,0.258096421382697,0.0102240923122844,0.291049898078537,-0.368695011028479,0.108301121755354,-0.119026391628968,-0.0934681868310455,-0.131327193556075,-0.08497411235006,-0.370641833418151,-1468.60612492069
1.78600340865887,0.357244729952122,2.24675558410591,0.972817466485795,0.139467617033517,-1.41291543735393,0.828853775583964,1.06540613362044,0.813633912580754,3.62797494365488,-2.16391075991604,0.00570907110245973,0.0273928372752823,0.259961699257897,0.258037365444768,0.090671878465308,-0.00798701736819947,-0.0111319926193366,0.00839540788668602,0.166286785162642,0.2581416499463,0.0101907665619438,0.291079442852024,-0.36875058881291,0.108398067123624,-0.11900664701975,-0.093459274582892,-0.131336376045273,-0.0849160041177597,-0.370706836543879,-1468.60612323926
