"asc_A","mu_Performance_10","mu_Performance_50","mu_Emissions_40","mu_Emissions_90","mu_Price","sig_Performance_10","sig_Performance_50","sig_Emissions_40","sig_Emissions_90","sig_Price","Experts_Performance_10_Int","Experts_Performance_50_Int","Experts_Emissions_40_Int","Experts_Emissions_90_Int","b_Order","b_Gender","b_Age","b_Distance","b_Knowledge","b_Charity","b_Education","b_Income","b_Cons","b_BP","b_Understanding","b_Certainty","b_Q13","b_Q14","b_Q15","logLike"
0,1,1,1,1,-3,0,0,0,0,0.1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4306.51650238555
0.00430091814846365,1.19523223381199,1.22089416030682,1.19036795570832,1.20570272126897,-2.97672836115185,-3.71644177554889,10.5121096052347,-0.847598807795393,12.2077918135927,0.243479561854274,0.997484492350101,0.997067376665628,0.997521813518191,0.997203627090703,0.00416073225791477,0.00453712668845955,9.08642582122976e-05,0.000104660064645996,0.00135295034882702,0.00352401862210373,0.00154575159672336,0.00423832798097559,0.00243780101270052,0.00295252713586227,0.000473577945875154,0.00251860707999776,0.00113264837028217,0.00110033126787081,0.00103704177627809,-4080.01446517099
-0.0441489073477363,7.61574435661802,12.6106696984821,5.16766971147645,8.00551754247391,-2.78986824624348,-1.5037182014118,4.22852498537273,11.6517267046811,10.8144693422964,0.0455107652334088,0.944070660850699,0.891412600597591,0.953191158106063,1.0333585637006,-0.0470361472774157,0.0304477585255519,0.00150564521332346,0.000389990222119111,0.0171368692432775,-0.00940029441670841,0.0196740463151317,0.00780250201559496,-0.0109705884053847,0.0123200171962081,-0.0169748289579844,-0.00531670806267209,-0.0150528962406246,0.0197144099234035,-0.0400333400444692,-3557.90805606464
-0.048021291230339,15.2887395195023,19.9633792840728,10.8680765126577,13.2663143939018,-2.55839224475929,23.8513683400304,-11.4889503506237,7.03016209779444,6.90555138678654,-0.405761639693803,0.888803810559478,0.777545515981845,0.901132749537249,1.04054282453649,-0.0786091618065996,0.0548572902819179,0.00210798886967783,0.0002933797916428,0.0213212751101124,-0.0170879679832547,0.0283637329257204,0.0223178130817825,-0.0102641344341433,-0.00566699959245282,-0.0272194154772141,-0.0109408739151238,-0.0287600919141134,0.0201115225871404,-0.0732845156629727,-2046.97921580244
0.00150175144840984,20.6289578081984,23.2009972400224,12.9402855989681,13.9911884974213,-2.49387929832046,24.4823420927602,-11.7721001804861,6.94038843735228,8.82412932236612,-0.39164059412222,0.822327051437701,0.684563568829568,0.844276079025515,0.995895925567025,-0.0626469942159134,0.0807590997457683,0.00268331803119284,0.00101103648986118,0.0315557626231783,-0.0107856665606088,0.0442759427388067,0.0445718315242952,-0.0628434075957704,-0.0386917979501242,-0.0285734986124111,-0.00127324186798016,-0.0500301382328659,-0.000799733296333909,-0.0921714388972809,-1853.75482811357
0.123996137568056,23.9144679825092,23.7437690195629,15.1403155951205,13.5867698144139,-2.39837813045786,19.1512350045016,-10.3844871491987,6.28203377980713,9.91942107570083,-0.416950114179348,0.706434736387097,0.580361900942457,0.817513915494527,0.933261529477523,-0.0457080230838491,0.0711558229631458,0.00348522866369698,0.00210554441363777,0.0514083224079021,0.00984289686278391,0.0649216062137839,0.0792006308267256,-0.124775695245792,-0.071359475323888,-0.0305862997758252,0.0294552068559349,-0.0852463234363441,-0.0364782241326724,-0.121684705509938,-1707.01017971838
0.148631675803058,25.0145061392154,24.4973350236035,16.1562285803547,14.7639559374863,-2.3729612910944,13.9632257971848,-3.96011222357535,7.09436209050657,12.6739031756793,-0.439057052992141,0.662452030268951,0.550531463121758,0.784656427464012,0.882744913666387,-0.0211062062966819,0.0835307013649125,0.00395931221526356,0.00267085110430361,0.0586395846464026,0.0216270859842519,0.0722958503695704,0.104430189035005,-0.1246802359362,-0.0641604306630843,-0.0281056759733666,0.0479592095757297,-0.0829782441297341,-0.0350388458134207,-0.119878613457801,-1621.63494822353
0.276214488769583,19.2120570242185,21.3201967749764,17.5446740419811,14.1703814570063,-2.26972214886378,6.86831059060682,-2.57306679716417,6.19336374053753,12.0223899882109,-0.602281626277996,0.602032081956762,0.536439289108652,0.812043036635905,0.839186134688272,0.00755763731621168,0.0446276952570972,0.0053918957381969,0.00363905828145915,0.0813856501836667,0.0320041442489208,0.0763115260698337,0.150347432051437,-0.193345153215802,-0.0767746684416989,-0.0285091316383358,0.09398516724041,-0.117093967840398,-0.0788437747806211,-0.155087915714818,-1557.14465756501
0.673044562104809,3.62557320137011,9.03799171665925,13.140806447572,8.03994482860978,-1.82871478923063,3.46645812735578,-10.4186796957029,3.24577169658671,8.98198219368057,-0.792591205040034,0.358840220991985,0.405786948867155,0.921276711173359,0.830354415151726,0.000909098582780325,-0.0138632661059086,0.00690528822508504,0.00354867160785511,0.120406589071146,0.0841299572134155,0.0752573018441823,0.160904834049831,-0.260670648370481,-0.0907567785590174,-0.0310121738830456,0.145219622304271,-0.161343148571151,-0.148930616072409,-0.226395050284594,-1540.58495052853
0.681337275774814,4.44745266953983,10.4487862611651,12.2258453254488,8.47199787610874,-1.73877702844928,2.76875713247748,-4.93930688774353,2.40068864552124,8.2115876167204,-0.892103206154796,0.279347688464263,0.342760665018747,0.947251056946956,0.818798310790623,-0.028388540836184,-0.02441126953649,0.00669640040628738,0.00361983641079621,0.123682336467123,0.0858909720741629,0.0771183686860809,0.139693098270062,-0.266472635610599,-0.100181377172812,-0.0320887286393884,0.141101994615069,-0.166951185850043,-0.155755803531299,-0.235951990184013,-1501.16964938601
0.727834253414698,4.49501818057559,9.13209810473802,10.3775422595081,7.69954022810638,-1.58026824877807,5.88771120387246,-6.32581331586142,1.5298187206941,7.26960648605475,-1.04803562749359,0.234154534290006,0.363141975101547,0.928347523294279,0.843547961141574,-0.0340334419211898,-0.0278030442502177,0.00733823422017434,0.00364420478141672,0.131370300599368,0.0917153070315752,0.0744249698414699,0.126336389776932,-0.274405210362587,-0.112694981543236,-0.0290332465504533,0.152103079010681,-0.165537510196896,-0.161487999702897,-0.25171292144304,-1490.33150421691
0.771266084093135,3.37711531077624,7.45820665246216,8.53309344634179,6.45428683027089,-1.41787967203789,4.42351752790352,-4.35086748297761,3.24637962539785,7.0789339662061,-1.0922945377816,0.182347028799252,0.299249370221708,0.890290452913447,0.835636510620667,-0.0615623406110743,-0.0300104794944837,0.00753144759906137,0.00342489350972755,0.140932383711343,0.0961676319574298,0.0758888293529421,0.126597730198031,-0.284841554230276,-0.127232839227281,-0.0310468700388525,0.148322494728842,-0.170466195098363,-0.178602694194303,-0.277840459339223,-1482.68974575276
0.867590564665582,1.82498360248978,4.85800190027113,5.50573631003947,3.8409814356184,-1.22493580884674,2.70310603685056,-3.37706705597524,2.71158298410992,4.98656500692967,-1.17397607906241,0.109013596204316,0.201619992455161,0.741021220239768,0.734653740064351,-0.0664294873012835,-0.0333282531929125,0.00717535817593415,0.00344649678561892,0.155294534056236,0.108387123175491,0.0829426759997173,0.109835112790376,-0.293456052222057,-0.131833328770115,-0.0363857051863617,0.147159433625456,-0.171088049959284,-0.197846300698167,-0.317594655898768,-1473.64821603284
1.22943629934198,0.727567674367032,3.0197913051578,2.93536612886548,1.74412813390911,-1.12410227550138,1.77703228642001,-2.1022797025124,1.76950916955664,3.55192963268267,-1.36752479350531,0.0112466273849345,0.0715765208284878,0.4953511824204,0.535487223921512,-0.0499332972618932,-0.0381968167934516,0.00328366351378643,0.00421088933996146,0.167260928849167,0.112229628628975,0.104072093543236,0.0957074092597145,-0.305857767263393,-0.0899888940185345,-0.0573194242497779,0.122892566030699,-0.182490313417271,-0.215086885018204,-0.35509665132305,-1466.09163483767
1.62592426221685,0.574773055749683,2.68916100278829,2.20150671017575,1.01731517754491,-1.11865688673385,1.64823577158207,-1.83917155808999,1.56268434200004,3.45482895815935,-1.57228672158963,-0.00818634934155072,0.0417596861689382,0.416458299347633,0.446953694844989,-0.0171996250356846,-0.0658166405442961,-0.00180050832170735,0.00473056613668243,0.178720669546622,0.122022028092573,0.114761657363114,0.111011038928514,-0.32686620514225,-0.030743335974172,-0.0736744293853248,0.0883990986011319,-0.181192502527622,-0.237828972553165,-0.370948330799357,-1463.32490029479
